TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud,Hours,DayOfWeek
39980,2024-06-02 18:00:35.688095,1852.78,482,refund,Los Angeles,0,18,2
39981,2023-10-26 16:33:35.688100,1814.27,275,purchase,Philadelphia,0,16,26
39982,2024-09-13 05:54:35.688105,1403.81,286,refund,Phoenix,0,5,13
39983,2023-12-27 01:42:35.688110,2601.69,142,refund,Houston,0,1,27
39984,2024-04-06 08:29:35.688116,1739.68,965,purchase,Houston,0,8,6
39985,2024-06-09 23:56:35.688121,3369.66,387,purchase,Los Angeles,0,23,9
39986,2024-06-02 01:44:35.688126,2189.84,944,purchase,Los Angeles,0,1,2
39987,2023-12-27 10:41:35.688131,2657.56,790,refund,San Diego,0,10,27
39988,2024-01-15 09:16:35.688136,2595.02,266,purchase,Dallas,0,9,15
39989,2024-05-24 05:59:35.688141,1903.89,198,refund,San Diego,0,5,24
39990,2024-05-29 22:25:35.688147,2425.46,864,refund,Phoenix,0,22,29
39991,2024-03-26 12:23:35.688152,2768.1,736,purchase,San Diego,0,12,26
39992,2023-11-29 21:43:35.688157,2785.47,247,purchase,Houston,0,21,29
39993,2024-01-17 10:22:35.688162,3907.84,316,purchase,San Antonio,0,10,17
39994,2024-05-09 21:50:35.688168,2286.84,211,refund,Houston,0,21,9
39995,2024-08-13 17:48:35.688173,3120.98,840,purchase,San Jose,0,17,13
39996,2024-02-09 08:46:35.688178,2940.71,14,refund,San Jose,0,8,9
39997,2024-07-25 05:03:35.688183,2339.89,436,refund,New York,0,5,25
39998,2024-01-16 14:25:35.688188,3000.04,396,purchase,San Diego,0,14,16
39999,2024-05-11 02:07:35.688193,2342.53,644,purchase,San Jose,0,2,11
40000,2023-12-07 21:33:35.688198,3536.16,523,purchase,San Diego,0,21,7
40001,2024-09-15 01:31:35.688203,2192.09,791,purchase,San Jose,0,1,15
40002,2023-12-16 05:12:35.688209,4776.83,969,purchase,Dallas,0,5,16
40003,2024-09-17 19:30:35.688214,1427.39,851,refund,San Diego,0,19,17
40004,2024-03-07 05:16:35.688219,1333.93,441,refund,San Jose,0,5,7
40005,2024-04-20 05:20:35.688224,1341.26,714,purchase,Philadelphia,0,5,20
40006,2024-09-17 06:53:35.688230,4027.05,88,refund,Chicago,0,6,17
40007,2023-11-02 04:00:35.688235,1261.69,9,refund,Dallas,0,4,2
40008,2024-07-06 17:14:35.688240,4582.68,273,purchase,New York,0,17,6
40009,2023-11-23 14:19:35.688245,3054.79,257,purchase,San Diego,0,14,23
40010,2023-11-18 08:15:35.688250,2380.14,133,refund,Chicago,0,8,18
40011,2024-08-28 22:08:35.688256,4247.27,590,refund,Dallas,0,22,28
40012,2023-12-08 08:14:35.688260,2376.92,363,purchase,San Diego,0,8,8
40013,2024-08-20 19:50:35.688266,4206.57,177,purchase,Houston,0,19,20
40014,2024-01-26 08:37:35.688271,3395.16,865,refund,Philadelphia,0,8,26
40015,2023-12-23 23:50:35.688276,4409.39,170,purchase,San Jose,0,23,23
40016,2024-07-01 15:09:35.688281,3974.71,791,refund,San Jose,0,15,1
40017,2024-09-07 20:03:35.688286,1134.09,334,purchase,Chicago,0,20,7
40018,2023-10-24 15:42:35.688291,377.68,787,purchase,Philadelphia,0,15,24
40019,2024-10-16 04:00:35.688297,3931.08,872,refund,Los Angeles,0,4,16
40020,2024-06-08 23:10:35.688302,1726.35,527,purchase,Phoenix,0,23,8
40021,2024-01-24 23:12:35.688307,819.55,97,refund,Phoenix,0,23,24
40022,2024-05-03 02:26:35.688312,3142.14,355,purchase,Los Angeles,0,2,3
40023,2024-04-26 17:36:35.688317,3343.04,947,refund,Los Angeles,0,17,26
40024,2024-05-18 18:17:35.688322,3990.76,801,purchase,New York,0,18,18
40025,2023-12-24 16:35:35.688328,3803.58,390,refund,San Jose,0,16,24
40026,2023-11-27 06:13:35.688333,4469.47,452,purchase,San Diego,0,6,27
40027,2024-02-24 12:52:35.688338,219.44,661,purchase,Chicago,0,12,24
40028,2024-03-15 04:23:35.688343,4140.26,742,purchase,San Antonio,0,4,15
40029,2023-10-22 05:01:35.688348,323.36,275,refund,San Antonio,0,5,22
40030,2024-06-11 22:08:35.688353,673.54,36,purchase,Philadelphia,0,22,11
40031,2024-07-30 07:07:35.688359,1932.13,556,refund,Philadelphia,0,7,30
40032,2024-02-01 23:10:35.688364,2130.36,184,refund,Los Angeles,0,23,1
40033,2024-10-13 14:01:35.688369,3824.18,928,refund,Dallas,0,14,13
40034,2024-01-11 09:37:35.688375,2281.25,548,refund,San Jose,0,9,11
40035,2023-12-31 15:02:35.688380,981.19,990,purchase,San Diego,0,15,31
40036,2024-04-14 03:17:35.688385,1217.78,296,purchase,New York,0,3,14
40037,2024-01-15 17:30:35.688390,694.86,589,refund,New York,0,17,15
40038,2024-03-23 02:24:35.688395,2475.46,711,refund,Houston,0,2,23
40039,2024-09-16 04:32:35.688400,783.66,210,refund,Los Angeles,0,4,16
40040,2023-12-22 09:09:35.688405,1358.29,712,refund,San Antonio,0,9,22
40041,2024-03-13 01:20:35.688410,295.42,684,refund,San Jose,0,1,13
40042,2024-08-02 14:16:35.688416,554.55,221,refund,San Diego,0,14,2
40043,2024-04-07 11:39:35.688421,1285.45,938,refund,Los Angeles,0,11,7
40044,2024-08-30 08:06:35.688426,4810.86,443,refund,Chicago,0,8,30
40045,2024-01-09 11:59:35.688431,4828.72,142,purchase,San Antonio,0,11,9
40046,2024-05-17 21:47:35.688436,4804.88,540,purchase,Phoenix,0,21,17
40047,2024-09-12 22:57:35.688441,4812.87,322,purchase,Phoenix,0,22,12
40048,2023-11-04 08:28:35.688446,15.36,56,purchase,Dallas,0,8,4
40049,2024-08-02 07:59:35.688451,3022.89,179,refund,Los Angeles,0,7,2
40050,2024-01-20 14:23:35.688457,2516.53,316,purchase,Philadelphia,0,14,20
40051,2024-01-22 13:16:35.688462,516.38,126,purchase,Chicago,0,13,22
40052,2023-11-12 19:21:35.688467,1942.52,780,refund,New York,0,19,12
40053,2024-02-17 15:59:35.688472,2087.18,277,purchase,Houston,0,15,17
40054,2024-03-16 12:00:35.688477,2356.21,648,purchase,Los Angeles,0,12,16
40055,2024-09-11 02:19:35.688483,4617.73,120,purchase,San Antonio,0,2,11
40056,2024-10-04 10:46:35.688488,1527.1,223,refund,New York,0,10,4
40057,2024-07-05 09:35:35.688493,4869.42,329,purchase,Dallas,0,9,5
40058,2024-03-15 16:11:35.688499,309.64,208,refund,San Jose,0,16,15
40059,2024-05-05 21:06:35.688504,49.31,304,purchase,San Antonio,0,21,5
40060,2024-06-22 14:08:35.688509,471.83,684,refund,San Jose,0,14,22
40061,2023-12-07 23:54:35.688515,1763.3,759,refund,Houston,0,23,7
40062,2024-04-23 02:20:35.688520,3494.92,668,purchase,New York,0,2,23
40063,2024-09-01 00:58:35.688528,3497.94,291,purchase,New York,0,0,1
40064,2023-11-16 05:24:35.688533,4272.5,957,refund,Philadelphia,0,5,16
40065,2024-02-18 11:39:35.688539,3492.07,842,purchase,San Diego,0,11,18
40066,2024-02-25 20:48:35.688544,1896.85,123,refund,Philadelphia,0,20,25
40067,2024-02-28 05:58:35.688550,825.99,718,refund,Dallas,0,5,28
40068,2024-08-29 20:47:35.688555,4171.97,118,refund,San Diego,0,20,29
40069,2024-04-18 08:54:35.688560,160.06,719,purchase,Los Angeles,0,8,18
40070,2024-08-12 02:33:35.688566,4065.09,827,refund,San Diego,0,2,12
40071,2023-12-17 02:25:35.688572,3155.54,711,purchase,Phoenix,0,2,17
40072,2024-10-04 08:49:35.688577,4382.36,729,purchase,Chicago,0,8,4
40073,2024-08-25 21:49:35.688581,1462.77,45,refund,New York,0,21,25
40074,2024-02-18 02:58:35.688587,4403.37,469,purchase,Philadelphia,0,2,18
40075,2024-06-04 11:43:35.688592,2120.53,933,refund,San Antonio,0,11,4
40076,2023-12-30 13:38:35.688597,1872.45,726,refund,Philadelphia,0,13,30
40077,2024-10-07 02:32:35.688602,4069.07,617,refund,Philadelphia,0,2,7
40078,2024-07-01 09:08:35.688607,4179.2,533,refund,Houston,0,9,1
40079,2024-03-08 18:18:35.688612,2147.19,240,refund,Houston,0,18,8
40080,2023-11-18 08:40:35.688617,2280.64,432,purchase,San Diego,0,8,18
40081,2024-05-20 14:41:35.688622,4209.45,112,purchase,Phoenix,0,14,20
40082,2024-06-14 00:53:35.688627,584.5,533,refund,San Jose,0,0,14
40083,2024-09-29 10:01:35.688633,1314.32,701,refund,Philadelphia,0,10,29
40084,2024-06-30 16:42:35.688638,2549.7,768,purchase,Houston,0,16,30
40085,2024-01-01 22:40:35.688643,4307.5,409,refund,San Jose,0,22,1
40086,2023-12-01 03:14:35.688648,914.53,29,purchase,New York,0,3,1
40087,2024-01-07 14:10:35.688653,2610.37,222,purchase,Houston,0,14,7
40088,2023-10-28 01:45:35.688658,356.51,253,purchase,Los Angeles,0,1,28
40089,2024-08-01 15:42:35.688664,3256.12,408,refund,Los Angeles,0,15,1
40090,2024-01-18 02:50:35.688669,2899.03,232,refund,Chicago,0,2,18
40091,2023-10-28 04:13:35.688674,2107.38,516,purchase,San Jose,0,4,28
40092,2024-08-01 06:26:35.688680,96.6,396,purchase,Phoenix,0,6,1
40093,2024-01-14 23:10:35.688685,2837.62,674,refund,Chicago,0,23,14
40094,2024-06-10 19:48:35.688690,2777.35,865,purchase,San Diego,0,19,10
40095,2024-09-25 00:17:35.688695,3226.16,507,refund,San Antonio,0,0,25
40096,2024-01-06 18:31:35.688700,2173.31,926,refund,San Jose,0,18,6
40097,2023-12-10 12:57:35.688705,839.67,782,purchase,New York,0,12,10
40098,2024-08-03 16:19:35.688710,2124.23,924,purchase,Dallas,0,16,3
40099,2024-08-01 05:00:35.688715,2201.53,640,purchase,Chicago,0,5,1
40100,2024-02-16 17:05:35.688720,2770.14,423,purchase,San Jose,0,17,16
40101,2024-02-19 18:14:35.688726,4789.78,846,refund,San Diego,0,18,19
40102,2024-03-14 23:04:35.688731,2669.1,323,refund,Chicago,0,23,14
40103,2024-03-03 14:56:35.688736,4969.91,305,purchase,Phoenix,0,14,3
40104,2024-09-02 13:57:35.688741,4735.96,773,purchase,Phoenix,0,13,2
40105,2024-02-06 03:01:35.688746,4305.51,222,refund,New York,0,3,6
40106,2024-06-21 01:58:35.688751,2394.81,157,purchase,Los Angeles,0,1,21
40107,2024-06-20 23:53:35.688756,2225.47,545,purchase,San Jose,0,23,20
40108,2024-07-06 01:14:35.688762,3557.17,282,refund,San Diego,0,1,6
40109,2024-05-08 06:45:35.688767,3783.93,66,refund,San Antonio,0,6,8
40110,2024-04-09 03:45:35.688772,1041.45,756,purchase,Phoenix,0,3,9
40111,2024-02-11 19:30:35.688777,473.46,346,refund,Los Angeles,0,19,11
40112,2024-09-07 12:53:35.688782,2269.33,640,purchase,Houston,0,12,7
40113,2023-12-05 10:46:35.688788,4805.13,719,refund,Phoenix,0,10,5
40114,2024-02-15 01:00:35.688793,1342.45,654,purchase,Dallas,0,1,15
40115,2024-01-22 06:31:35.688798,2222.04,236,refund,Dallas,0,6,22
40116,2024-01-08 20:46:35.688803,3369.45,81,purchase,Dallas,0,20,8
40117,2024-04-23 18:19:35.688809,3131.01,31,purchase,San Diego,0,18,23
40118,2024-04-23 22:52:35.688814,1017.34,916,refund,Dallas,0,22,23
40119,2024-09-12 00:45:35.688819,1561.06,25,refund,Chicago,0,0,12
40120,2024-03-26 19:25:35.688824,4110.64,116,purchase,Dallas,0,19,26
40121,2023-11-06 03:50:35.688829,217.11,816,purchase,Los Angeles,0,3,6
40122,2024-06-01 12:27:35.688835,2422.52,67,purchase,New York,0,12,1
40123,2024-01-23 05:28:35.688840,3824.95,654,refund,Houston,0,5,23
40124,2023-11-29 10:44:35.688845,2894.31,471,refund,San Jose,0,10,29
40125,2024-07-10 01:50:35.688850,4898.34,56,refund,Houston,0,1,10
40126,2024-05-25 02:29:35.688856,305.22,554,refund,Philadelphia,0,2,25
40127,2024-05-02 18:16:35.688861,3928.28,392,purchase,Houston,0,18,2
40128,2024-01-21 08:24:35.688866,1691.57,593,purchase,Chicago,0,8,21
40129,2024-03-15 04:42:35.688871,4864.83,857,purchase,Los Angeles,0,4,15
40130,2024-09-08 23:43:35.688877,831.76,506,purchase,Los Angeles,0,23,8
40131,2023-11-14 04:30:35.688882,3526.03,533,purchase,Chicago,0,4,14
40132,2024-08-05 14:57:35.688888,4040.04,90,refund,Philadelphia,0,14,5
40133,2024-03-15 17:44:35.688893,2546.53,958,purchase,New York,0,17,15
40134,2023-12-22 10:49:35.688898,2153.89,260,purchase,New York,0,10,22
40135,2024-08-08 08:08:35.688903,2950.6,427,purchase,Phoenix,0,8,8
40136,2024-03-25 03:05:35.688909,1719.79,49,refund,Phoenix,0,3,25
40137,2024-06-18 14:59:35.688914,3384.86,242,purchase,Phoenix,0,14,18
40138,2024-06-28 18:41:35.688919,281.68,375,refund,San Jose,0,18,28
40139,2024-05-03 08:19:35.688924,3156.57,427,refund,Chicago,0,8,3
40140,2024-07-27 07:40:35.688929,274.43,483,refund,Los Angeles,0,7,27
40141,2023-11-25 15:28:35.688934,4731.03,124,refund,San Antonio,0,15,25
40142,2024-10-12 17:39:35.688940,3288.09,755,purchase,San Diego,0,17,12
40143,2024-07-07 04:08:35.688944,493.83,869,purchase,Chicago,0,4,7
40144,2024-04-08 15:52:35.688950,3087.09,920,purchase,Houston,0,15,8
40145,2024-01-31 11:24:35.688955,1114.75,283,purchase,Los Angeles,0,11,31
40146,2024-09-08 16:17:35.688960,1208.34,879,purchase,Philadelphia,0,16,8
40147,2024-04-29 04:29:35.688965,3896.89,537,purchase,San Jose,0,4,29
40148,2024-10-21 03:15:35.688970,3044.21,769,refund,Philadelphia,1,3,21
40149,2024-08-16 19:23:35.688975,1396.47,825,purchase,Philadelphia,0,19,16
40150,2023-11-03 21:15:35.688981,2245.59,143,purchase,Philadelphia,0,21,3
40151,2024-04-28 04:06:35.688986,4010.65,944,refund,Phoenix,0,4,28
40152,2024-03-18 07:14:35.688991,1375.14,457,refund,Chicago,0,7,18
40153,2024-06-22 21:45:35.688996,4974.26,503,purchase,San Antonio,0,21,22
40154,2024-02-08 13:11:35.689001,1897.81,81,purchase,San Diego,0,13,8
40155,2023-12-26 06:32:35.689006,2672.69,146,purchase,Phoenix,0,6,26
40156,2024-03-02 14:50:35.689011,2825.59,60,purchase,San Diego,0,14,2
40157,2024-10-05 17:49:35.689016,2908.56,814,purchase,Houston,0,17,5
40158,2023-10-28 04:10:35.689022,2222.13,203,refund,Houston,0,4,28
40159,2024-08-17 21:03:35.689027,3536.46,569,refund,San Diego,0,21,17
40160,2024-06-29 05:05:35.689032,4770.98,679,refund,San Antonio,0,5,29
40161,2023-12-31 06:48:35.689037,693.1,775,purchase,Houston,0,6,31
40162,2023-12-19 03:51:35.689043,4991.78,148,refund,Houston,0,3,19
40163,2024-03-18 20:32:35.689049,2725.73,69,purchase,San Jose,0,20,18
40164,2024-05-05 21:09:35.689054,902.58,920,purchase,San Antonio,0,21,5
40165,2024-08-04 18:17:35.689059,70.96,908,refund,San Jose,0,18,4
40166,2024-04-24 08:05:35.689064,486.22,951,purchase,Los Angeles,0,8,24
40167,2023-12-22 12:23:35.689069,195.66,967,refund,Dallas,0,12,22
40168,2024-10-02 15:49:35.689074,1154.23,997,refund,Phoenix,0,15,2
40169,2023-11-01 10:43:35.689079,3484.71,337,purchase,Chicago,0,10,1
40170,2024-06-07 11:47:35.689085,2250.36,311,refund,Phoenix,0,11,7
40171,2023-12-02 05:04:35.689090,2587.17,432,refund,Dallas,0,5,2
40172,2024-01-20 22:46:35.689095,670.66,563,refund,New York,0,22,20
40173,2024-06-12 23:02:35.689100,374.64,129,purchase,San Diego,0,23,12
40174,2023-10-21 12:07:35.689105,2859.13,353,refund,Philadelphia,0,12,21
40175,2024-05-21 04:13:35.689110,922.24,841,refund,San Diego,0,4,21
40176,2023-10-29 15:20:35.689115,3545.88,982,refund,Phoenix,0,15,29
40177,2024-01-09 04:25:35.689121,60.8,997,purchase,San Jose,0,4,9
40178,2024-06-24 11:12:35.689126,3370.29,219,refund,San Diego,0,11,24
40179,2024-01-28 18:16:35.689131,353.91,285,purchase,San Jose,0,18,28
40180,2024-06-06 20:08:35.689136,4972.02,375,refund,Chicago,0,20,6
40181,2024-03-02 02:13:35.689141,3515.56,370,refund,Houston,0,2,2
40182,2023-11-09 03:20:35.689147,1242.27,911,purchase,New York,0,3,9
40183,2024-08-25 02:45:35.689152,472.65,807,refund,Houston,0,2,25
40184,2023-11-25 20:21:35.689157,1714.33,494,refund,Philadelphia,0,20,25
40185,2023-11-17 21:27:35.689162,4561.17,923,refund,Philadelphia,0,21,17
40186,2024-01-01 17:07:35.689168,1692.66,811,purchase,San Antonio,0,17,1
40187,2024-01-07 15:35:35.689173,800.77,320,purchase,Houston,0,15,7
40188,2024-06-04 06:40:35.689178,4878.32,355,refund,Phoenix,0,6,4
40189,2023-10-26 16:16:35.689184,2567.47,531,refund,Phoenix,0,16,26
40190,2024-06-09 12:11:35.689189,1569.11,372,purchase,Chicago,0,12,9
40191,2023-12-16 09:24:35.689194,950.1,913,purchase,New York,0,9,16
40192,2023-11-11 23:04:35.689199,4728.7,250,purchase,Houston,0,23,11
40193,2024-09-17 00:08:35.689205,2963.61,58,refund,New York,0,0,17
40194,2024-08-06 00:09:35.689210,4523.85,330,purchase,Phoenix,0,0,6
40195,2024-09-21 02:00:35.689215,3925.43,174,refund,San Antonio,0,2,21
40196,2024-04-29 03:34:35.689220,1386.88,350,purchase,Philadelphia,0,3,29
40197,2024-07-23 04:25:35.689226,1680.01,867,purchase,Chicago,0,4,23
40198,2023-12-20 22:43:35.689231,4137.25,785,refund,Phoenix,0,22,20
40199,2024-08-14 10:29:35.689236,1080.57,404,purchase,San Diego,0,10,14
40200,2024-07-14 00:59:35.689241,1656.53,315,refund,San Diego,0,0,14
40201,2024-05-23 10:14:35.689246,3178.44,30,purchase,Houston,0,10,23
40202,2024-08-06 16:49:35.689252,4462.7,405,refund,San Antonio,0,16,6
40203,2023-11-22 17:48:35.689257,2520.75,706,purchase,San Diego,0,17,22
40204,2024-04-16 16:17:35.689262,947.09,466,purchase,Dallas,0,16,16
40205,2024-04-27 08:53:35.689267,1005.05,322,refund,Philadelphia,0,8,27
40206,2024-08-27 22:18:35.689272,241.0,41,purchase,Dallas,0,22,27
40207,2024-08-15 00:11:35.689278,2748.26,763,refund,Dallas,0,0,15
40208,2024-06-15 14:58:35.689283,1404.87,829,purchase,Los Angeles,0,14,15
40209,2024-09-01 04:28:35.689288,3911.86,896,refund,Phoenix,0,4,1
40210,2023-12-24 23:57:35.689293,2342.51,991,purchase,Chicago,0,23,24
40211,2024-10-07 15:30:35.689299,4291.75,616,purchase,Philadelphia,0,15,7
40212,2023-12-12 10:28:35.689304,2456.67,758,refund,Chicago,0,10,12
40213,2024-10-14 03:54:35.689309,817.37,448,refund,Chicago,0,3,14
40214,2024-01-03 18:46:35.689314,4972.1,871,purchase,Houston,0,18,3
40215,2024-03-27 03:55:35.689320,3947.57,198,refund,Phoenix,0,3,27
40216,2024-08-20 13:40:35.689325,623.74,443,refund,Phoenix,0,13,20
40217,2024-09-28 09:22:35.689330,2467.15,673,purchase,San Diego,0,9,28
40218,2024-03-09 05:39:35.689336,1120.63,163,purchase,Dallas,0,5,9
40219,2024-07-09 16:48:35.689341,3374.98,389,purchase,Philadelphia,0,16,9
40220,2024-10-11 19:28:35.689346,322.8,30,purchase,Phoenix,0,19,11
40221,2024-01-18 17:14:35.689352,4467.65,369,purchase,Houston,0,17,18
40222,2024-08-29 20:15:35.689357,2703.59,917,purchase,Chicago,0,20,29
40223,2024-07-11 07:59:35.689363,1192.14,830,refund,San Antonio,0,7,11
40224,2023-10-25 00:47:35.689368,3132.95,513,refund,Philadelphia,0,0,25
40225,2024-01-23 02:18:35.689373,3749.6,4,refund,Phoenix,0,2,23
40226,2023-10-24 06:48:35.689379,970.41,407,refund,Chicago,0,6,24
40227,2023-11-25 20:14:35.689384,3132.21,615,refund,Los Angeles,0,20,25
40228,2024-06-18 13:44:35.689390,3411.78,778,purchase,Phoenix,0,13,18
40229,2024-09-23 10:59:35.689395,1085.76,241,purchase,San Diego,0,10,23
40230,2024-07-04 10:36:35.689401,3869.47,156,refund,Phoenix,0,10,4
40231,2024-07-06 10:03:35.689408,1871.02,466,refund,San Diego,0,10,6
40232,2024-05-23 05:36:35.689414,2923.46,761,purchase,San Antonio,0,5,23
40233,2024-01-29 03:15:35.689419,3441.31,619,refund,Los Angeles,0,3,29
40234,2024-10-18 23:27:35.689425,2477.22,596,refund,New York,0,23,18
40235,2024-07-01 22:04:35.689430,1903.69,936,refund,Philadelphia,0,22,1
40236,2024-01-04 11:46:35.689436,2413.86,764,purchase,Phoenix,0,11,4
40237,2024-07-25 04:41:35.689441,1774.34,488,refund,Houston,0,4,25
40238,2024-04-30 23:23:35.689447,71.44,111,purchase,San Diego,0,23,30
40239,2024-03-07 09:36:35.689452,3223.96,791,refund,Chicago,0,9,7
40240,2024-02-11 11:19:35.689458,2779.67,988,refund,Dallas,0,11,11
40241,2024-10-12 18:14:35.689463,712.7,236,purchase,Phoenix,0,18,12
40242,2024-06-20 23:21:35.689469,2041.45,957,purchase,New York,0,23,20
40243,2024-04-17 08:16:35.689474,2212.02,530,refund,Phoenix,0,8,17
40244,2024-02-06 15:29:35.689479,2052.69,728,refund,Los Angeles,0,15,6
40245,2024-05-25 05:59:35.689484,2623.16,304,purchase,San Antonio,0,5,25
40246,2024-07-30 21:29:35.689489,468.91,498,purchase,Philadelphia,0,21,30
40247,2023-10-27 22:19:35.689494,4626.33,37,refund,San Antonio,0,22,27
40248,2024-01-13 13:56:35.689499,987.8,859,refund,San Antonio,0,13,13
40249,2024-02-23 19:20:35.689504,306.6,450,refund,New York,0,19,23
40250,2024-03-12 08:50:35.689509,1934.25,89,refund,Phoenix,0,8,12
40251,2024-03-02 12:07:35.689514,1284.98,396,purchase,Phoenix,0,12,2
40252,2024-01-10 02:22:35.689519,1479.43,490,purchase,Dallas,0,2,10
40253,2024-01-24 14:42:35.689524,2223.57,335,refund,Dallas,0,14,24
40254,2024-09-14 03:53:35.689529,2905.93,371,purchase,New York,0,3,14
40255,2024-08-09 12:01:35.689534,1273.91,875,refund,Los Angeles,0,12,9
40256,2024-04-07 02:13:35.689539,2805.1,68,refund,Dallas,0,2,7
40257,2024-09-12 09:51:35.689544,4903.69,694,refund,San Jose,0,9,12
40258,2024-03-09 16:18:35.689548,3443.3,335,refund,Phoenix,0,16,9
40259,2023-12-03 01:16:35.689554,4296.24,965,purchase,Los Angeles,0,1,3
40260,2023-12-26 12:31:35.689559,3366.75,381,purchase,Chicago,0,12,26
40261,2024-01-30 17:58:35.689683,3325.19,623,refund,Chicago,0,17,30
40262,2024-03-05 19:08:35.689689,377.99,618,purchase,San Jose,0,19,5
40263,2024-04-05 18:18:35.689697,1464.37,881,refund,Phoenix,0,18,5
40264,2024-01-05 14:12:35.689703,227.48,688,purchase,Chicago,0,14,5
40265,2024-09-18 13:22:35.689709,310.55,764,purchase,New York,0,13,18
40266,2024-04-23 03:30:35.689714,3181.98,462,purchase,Phoenix,0,3,23
40267,2024-06-14 01:31:35.689720,1785.34,14,purchase,San Jose,0,1,14
40268,2024-06-01 22:54:35.689725,3292.1,471,purchase,New York,0,22,1
40269,2024-06-24 08:36:35.689731,4392.93,506,purchase,New York,0,8,24
40270,2024-07-20 18:49:35.689736,1159.13,191,purchase,Los Angeles,0,18,20
40271,2024-03-16 23:35:35.689742,4228.34,6,purchase,Dallas,0,23,16
40272,2024-03-15 08:23:35.689748,718.01,490,purchase,New York,0,8,15
40273,2024-07-05 08:52:35.689754,74.46,529,refund,Philadelphia,0,8,5
40274,2024-07-27 04:55:35.689759,392.24,528,purchase,Philadelphia,0,4,27
40275,2024-08-18 20:45:35.689765,2837.24,610,purchase,San Jose,0,20,18
40276,2024-10-19 18:18:35.689770,4038.05,692,refund,Phoenix,0,18,19
40277,2023-11-07 21:06:35.689775,3577.2,753,purchase,San Antonio,0,21,7
40278,2024-08-02 20:42:35.689794,1186.61,221,purchase,San Diego,0,20,2
40279,2024-02-28 09:26:35.689800,2932.74,597,refund,Phoenix,0,9,28
40280,2024-09-12 16:22:35.689805,2983.29,868,refund,Philadelphia,0,16,12
40281,2024-03-16 15:27:35.689811,4315.18,594,purchase,Los Angeles,0,15,16
40282,2024-02-05 05:34:35.689816,4973.48,125,purchase,San Antonio,0,5,5
40283,2024-09-23 22:56:35.689821,795.04,296,purchase,Chicago,0,22,23
40284,2024-02-12 08:28:35.689827,3213.38,735,purchase,San Antonio,0,8,12
